id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104779137646683	,P20khw5fB,恶心的胖女人,,,,,2024-11-26T02:00:50,iPhone 15,13,3,2,,,2024-11-26 02:00:50,False,2095858834,兔撕鸡大老爷,5104688560607429	,P1XYc2y1f,"管晨辰和吴柳芳引发的矛盾不会是剧本。
半年前，我偶然见过管晨辰本人和她的团队，一开始以为她助理才是网红，颜值挺高的，为人又和善，后来才知道管晨辰是无忧网红+奥运体操冠军，特别惊讶，管晨辰有点儿矮也有点儿发胖。
同行朋友告诉我，管晨辰以前训练太苦了，这不能吃那不能吃，退役后放开了吃的结果。
体操队员个矮，是选拔+刻苦的结果。
吴柳芳145cm，管晨辰147cm，高强度练体操会抑制生长激素分泌，影响骨骼正常生长。（退役前数据，退役后均有长高到150+）
吴柳芳因此恋爱不顺，工作也并不稳定，做过广州市队助教，做过中学老师，在中享俱乐部教过小孩子体操，后来到浙江谋编制未果，代言了派对圈这个相亲app，换到杭州生活后接触网红圈，也遭遇过停滞，决定换个活法挣钱，除了肢体协调身无其他长技，于是做了舞蹈网红。
我觉得合理又一言难尽…
吴柳芳晒队服的操作，是她自己弄的，吴柳芳选拔自广西柳州，柳州体委对她做了采访调查及训诫。吴柳芳下架了相关视频，并把出镜视频删减到了7个。
曾有短暂接触与观察，我看管晨辰就一个小孩性格，恶评吴柳芳是出于集体荣誉感，后来删评，可能是她助理劝导的结果。
管晨辰的集体荣誉感肯定没错，现在有一部分人否定管晨辰，是出于“未经他人苦，莫劝他人善”的同理心，以及吴柳芳账号被软封禁的缘故。
我们曾经有过运动员退役后，只能去澡堂子打工的悲剧，1994年有了规定，运动员退役后享受跟军伍退役一样的津贴和转岗，再后面的事，就各安天命了。
大家同情吴柳芳也是出于这个原因。
吴柳芳在道歉视频中说自己内向，嘴笨，但肢体协调，所以采用跳舞方式哄人开心。内向确实是前几代运动员常有的现象，有一些运动员并不擅长教职，吴柳芳很明显没能稳定下来，连她到底教了哪所学校都成了一个谜，全网查不到。
到了管晨辰这一代运动员，都很开朗自信。
目前吴柳芳30岁，管晨辰20岁。
让人感慨10年时间，体育教学方式改变了，国民+运动员全自信了，以至于管晨辰第一时间都不会感叹，这位师姐怎么沦落成这样了，要靠擦边谋生，管晨辰非常不解，生气，但现在愿意为此道歉。
估计体委的人也很困惑吴柳芳到底怎么了，命运到底有啥颠簸流离的，先软封，再调查，后调整规章制度，以应对当下这个视频自媒体时代。
体委其实很支持体育明星退役后能搞到钱，能成网红，但体面，也是体委最想追求的一个要素。",,,,,2024-11-25T20:00:56,,27795,2127,1540,,,2024-11-25 20:00:56
5104695490117755	,P1Y9n0uDh,胖女人的嫉妒,,,,,2024-11-25T20:28:27,iPhone 15,24,4,1,,,2024-11-25 20:28:27,False,6420207784,1024专员,5103893686518778	,P1Di8rlPA,"退役体操冠军吴柳芳当性感女主播，后辈管晨辰说给体操扣屎盆子！
吴柳芳迎头回击：吃不到葡萄说葡萄酸，等你瘦下来你也可以穿美美的衣服！
网友挖出两者对比，大家怎么看呢？？#管晨辰评价吴柳芳# #管晨辰 吴柳芳# ",,"https://wx4.sinaimg.cn/large/0070uxksgy1hvw737gzztj30hs0gitat.jpg,https://wx1.sinaimg.cn/large/0070uxksgy1hvw76prvehj31400u0abx.jpg","https://f.video.weibocdn.com/u0/wDgvSedtgx08jOrNSdhS01041200fNEx0E010.mp4?label=mp4_720p&template=960x720.25.0&ori=0&ps=1CwnkDw1GXwCQx&Expires=1732881878&ssig=fhTn7SHEuQ&KID=unistore,video",,2024-11-23T15:22:23,,5813,449,395,"管晨辰评价吴柳芳,管晨辰 吴柳芳",,2024-11-23 15:22:23
5104673791149072	,P1XAn4OVq,"家里有事 回来了
我亲人病了 icu躺了一个月了 哎 就是拖日子 好难受 但没家人说要回家 医生都说没必要了 icu一天最少5k打底。。加点药轻松1w 没钱连病都治不了 
这几天在医院看了好多不舒服的事情 ",,,,,2024-11-25T19:02:15,iPhone 15,21,13,0,,,2024-11-25 19:02:15,True
5103788826560349	,P1Az0rwE5,这一趟明显感觉到灰都没有以前好做了 男的都没钱了。。有稳定大哥的别作了 不管多少都是稳定收入 ,,,,,2024-11-23T08:25:43,iPhone 15,36,12,1,,,2024-11-23 08:25:43,True
5103457264734248	,P1rWejRAQ,我朋友笑死了 她男朋友最开始给他转了8。就大方了这么一次 就死心塌地爱上了 之后就陪他过苦日子了 发现他有钱只是不给 还舍不得离开呢。就被这8套牢了。。 ,,,,,2024-11-22T10:28:12,iPhone 15,34,7,1,,,2024-11-22 10:28:12,True
5103456788676644	,P1rVsApbS,他再不好 起码钱上对我尽力了 我能感觉到。 ,,,,,2024-11-22T10:26:18,iPhone 15,8,3,0,,,2024-11-22 10:26:18,True
5103454907796482	,P1rSqwIdI,"有钱男人甩你给分手费 
穷屌丝分手要你命 ",,,,,2024-11-22T10:18:50,iPhone 15,65,2,9,,,2024-11-22 10:18:50,True
5103449602261843	,P1rJS9upl,"他说 我以为你会很快回来找我 我看到你pyq谈恋爱了 怎么 分手了吗？一下子不知道怎么回了 早知道还会回来 我就把他屏蔽
 ",,,,,2024-11-22T09:57:45,iPhone 15,2,1,0,,,2024-11-22 09:57:45,True
5103448608212579	,P1rIgyssX,男的难道不知道惹你生气了转账送礼物能解决吗？不这么做还不是因为能省就省呗 ,,,,,2024-11-22T09:53:48,iPhone 15,110,6,10,,,2024-11-22 09:53:48,True
5103279526907775	,P1njysZ1J,"我真tm好看
 ",,,,,2024-11-21T22:41:56,iPhone 15,8,9,0,,,2024-11-21 22:41:56,True
5103059145069707	,P1hA6lgRt,"我自己都觉得好笑 护照全是内地出境章 一个别的国家入境章都没有
 还是查的不严 ",,,,,2024-11-21T08:06:13,iPhone 15,8,5,0,,,2024-11-21 08:06:13,True
5102931577669224	,P1eglwb7a,"这一趟希望能盘个大哥 年底了 
钱钱钱速来 ",,,,,2024-11-20T23:39:18,iPhone 15,9,4,0,,,2024-11-20 23:39:18,True
5102905944707592	,P1dB0jKEU,祝我好运🍀 ,,,,,2024-11-20T21:57:27,iPhone 15,7,4,0,,,2024-11-20 21:57:27,True
5102753531298456	,P19Db5rMQ,"已经想跑了
 ",,,,,2024-11-20T11:51:49,iPhone 15,46,15,1,,,2024-11-20 11:51:49,True
5102720682559482	,P18McaJPY,"他好猥琐。。。竟然在网上搜我家人名字
 ",,,,,2024-11-20T09:41:17,iPhone 15,42,12,0,,,2024-11-20 09:41:17,True
5102406194957745	,P10AXkNJD,十几岁时谈过一个校草大帅哥 我还是他初恋。。 性格很无趣。。没啪就是天天啃来啃去 他名字我到现在都记得 实在太帅了。。之后谈过的都只能算小帅 生活中帅哥真的太少了 ,,,,,2024-11-19T12:51:38,iPhone 15,28,10,2,,,2024-11-19 12:51:38,True
5102261309538670	,P0WPgE1rw,"离不开高光大卧蚕
我失去卧蚕就像鱼离开了水 ",,,,,2024-11-19T03:15:54,iPhone 15,19,6,0,,,2024-11-19 03:15:54,True
5102260963246311	,P0WOIdCvR,"人还是需要高质量的啪啪。。。乳腺感觉都通了。。看着他的帅脸。。心情无敌好
 ",,,,,2024-11-19T03:14:32,iPhone 15,23,4,0,,,2024-11-19 03:14:32,True
5102258267619652	,P0WKmvYdC,"一个月不见面他都能给我转钱 我干嘛要主动提分手
有时间见就见 没时间就不见 我也没损失 就当个聊天搭子 过几天要出去搞钱了呜呜呜年底了加油！！ ",,,,,2024-11-19T03:03:49,iPhone 15,14,4,0,,,2024-11-19 03:03:49,True
5102256654123590	,P0WHLhiJw,"以后不能在pyq晒转账了 要晒也是仅对方可见 好像发现了我一个女生朋友认识他
裂开 我又不好问怎么认识的 我怕她背后捅刀子 ",,,,,2024-11-19T02:57:24,iPhone 15,59,7,0,,,2024-11-19 02:57:24,True
5102256213459670	,P0WH3ew18,"今天又给他洗脑给我买情人桥
年前 哈哈哈哈。 ",,,,,2024-11-19T02:55:39,iPhone 15,5,1,0,,,2024-11-19 02:55:39,True
5102217222162139	,P0VGa94td,"他女儿看着就很乖的样子 虽然他说很爱他女儿 但是都不怎么管她的也不联系他
 他长那么帅 浓眉大眼 他女儿长得一点也不像他 单眼皮眯眯眼塌鼻梁 唯一继承了他的黑。。。想要小孩好看 真要两个人都好看。。 ",,,,,2024-11-19T00:20:43,iPhone 15,26,11,1,,,2024-11-19 00:20:43,True
