id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5105678242809116	,P2nIsbMMk,真想和那种有趣搞笑的人谈恋爱 感觉这种没心没肺的 一件烂事儿从他嘴里讲出来都格外新鲜 说话特别虎 特别抽象 思维跳来跳去 每天学奇奇怪怪的语调发语音 笑起来也特别傻逼的 好他妈喜欢 搞笑也是一种天赋 逗笑是最高级最治愈的浪漫 ,,,,,2024-11-28T13:33:34,微博网页版,38,1,2,,,2024-11-28 13:33:34,True
5105632946687459	,P2mxos3If,原谅你的同时 发誓不会待你如初 ,,,,,2024-11-28T10:33:35,微博网页版,79,1,11,,,2024-11-28 10:33:35,True
5105587641911946	,P2lmk81nQ,承认吧 你就是个摆烂和努力都不彻底的美女 ,,,,,2024-11-28T07:33:34,微博网页版,107,6,9,,,2024-11-28 07:33:34,True
5105542345523727	,P2kbgnaYn,老子真的把真心给了很多完全不懂得珍惜的贱人 ,,,,,2024-11-28T04:33:34,微博网页版,216,3,46,,,2024-11-28 04:33:34,True
5105497046779436	,P2j0csrDK,我真的是一款很会恃宠而骄的人 确认在你这儿不管说什么都会得到回应后就会开始放松 撒泼发疯 什么都发 无聊就爱去你面前晃悠一下 小心眼 自私 占有欲 各种毛病都会蔓延出来 之前客气礼貌说话得体就是装的 我的本质就是个特别特别特别恶劣的小孩 ,,,,,2024-11-28T01:33:34,微博网页版,87,3,17,,,2024-11-28 01:33:34,True
5105451750653996	,P2hP92K8k,我哪敢给你主动发消息啊 发了又不看 看了又不回 回了没一句我爱听的 ,,,,,2024-11-27T22:33:34,微博网页版,89,1,9,,,2024-11-27 22:33:34,True
5105406453748814	,P2gE5fJeK,看到好多人我都只有一句话想说：装你妈 ,,,,,2024-11-27T19:33:35,微博网页版,376,3,92,,,2024-11-27 19:33:35,True
5105400393763832	,P2gujfN8Y,转发微博,,,,,2024-11-27T19:09:30,,10,0,1,,,2024-11-27 19:09:30,False,7557930775,咸鱼女仆,5105100940904810	,P28Hk3NnI,希望大家在接受别人给予的爱意时 可以坦然地接受 并认同对方描述你的好 而不是迫切地撕开自己 告诉对方自己其实很不好 你值得被喜欢 你很好很好 被爱是你应该的 ,,,,,2024-11-26T23:19:35,微博网页版,22,1,13,,,2024-11-26 23:19:35
5105361156047030	,P2ft1pn6K,好奇怪 人为什么总用片刻的感动原谅所有的伤害 ,,,,,2024-11-27T16:33:34,微博网页版,364,9,60,,,2024-11-27 16:33:34,True
5105315854944748	,P2ehXkKm0,果然我真的是很喜欢那种纵容我的 管我还要惯我的 ,,,,,2024-11-27T13:33:34,微博网页版,142,3,29,,,2024-11-27 13:33:34,True
5105309443949427	,P2e7Cgzqr,转发微博,,,,,2024-11-27T13:08:06,,25,0,3,,,2024-11-27 13:08:06,False,7557930775,咸鱼女仆,5103470067582089	,P1sgSvOrL,大多数人爱的你 是在朋友圈里化着精致的妆 漂亮有趣开朗的你 而不是在夜里顶着乱糟糟的头发素颜在被窝偷偷抹眼泪的你  ,,,,,2024-11-22T11:19:04,微博网页版,19,0,14,,,2024-11-22 11:19:04
5105270559082375	,P2d6TC6JV,还以为是情绪变稳定了原来是什么都懒得管了 ,,,,,2024-11-27T10:33:35,微博网页版,172,1,61,,,2024-11-27 10:33:35,True
5105225257976380	,P2bVPxt1i,奇怪 明明不是我喜欢的类型 放在任何时候我都不会选择 但是意外 我遇到了 我喜欢上了 我失去了 我难过死了 ,,,,,2024-11-27T07:33:35,微博网页版,142,11,16,,,2024-11-27 07:33:35,True
5105179962114611	,P2aKM8S6D,所有的绝情 都来自于新人的出现或旧人的返场 ,,,,,2024-11-27T04:33:35,微博网页版,44,1,7,,,2024-11-27 04:33:35,True
5105134662844909	,P29zIbW5D,有时候我会删掉自己发的东西 因为我的另一个人格不喜欢它 ,,,,,2024-11-27T01:33:35,微博网页版,136,1,23,,,2024-11-27 01:33:35,True
5105124102373958	,P29iG9XzE,转发微博,,,,,2024-11-27T00:51:37,,55,2,22,,,2024-11-27 00:51:37,False,7557930775,咸鱼女仆,5105040542667494	,P277UbbW6,爱 就是没有理由的心疼和不设前提的宽容 ,,,,,2024-11-26T19:19:35,微博网页版,48,0,43,,,2024-11-26 19:19:35
5105089364362096	,P28oEiiMo,有时候生活就像你从超市拎出来两大袋东西 好重好沉好累  细细的塑料袋 勒得手很疼 两只手来回倒腾  可是没有哪一次你是拎不回家的 我的意思是都能过去 ,,,,,2024-11-26T22:33:35,微博网页版,189,6,39,,,2024-11-26 22:33:35,True
5105044066141513	,P27dApLGF,最他妈讨厌《哦》《嗯》《额》谁跟我发真想捶死他 ,,,,,2024-11-26T19:33:35,微博网页版,59,6,10,,,2024-11-26 19:33:35,True
5104998767920877	,P262wxeA5,被你玩弄感情的时候 满脑子都是你 感觉很充实 现在我很无聊 你能再玩弄我感情一次吗 ,,,,,2024-11-26T16:33:35,微博网页版,104,4,8,,,2024-11-26 16:33:35,True
5104953471271637	,P24Rt5kOh,我没卖萌 我有个人格就是很萌 心情好的时候她就会出来 ,,,,,2024-11-26T13:33:35,微博网页版,373,6,124,,,2024-11-26 13:33:35,True
5104908170953929	,P23Gp409X,我作为人类的怨气一点都不比厉鬼少 ,,,,,2024-11-26T10:33:35,微博网页版,65,1,26,,,2024-11-26 10:33:35,True
5104862872994183	,P22vlcyVh,要勇于大方结束消耗自己的任何关系，大家 ,,,,,2024-11-26T07:33:35,微博网页版,230,11,43,,,2024-11-26 07:33:35,True
5104817571627184	,P21kh6PiU,尊重女性+不开黄腔+有时犯点小贱+三观正+分享欲强+会撒娇+打直球+不冷暴力=绝杀 ,,,,,2024-11-26T04:33:35,微博网页版,649,44,31,,,2024-11-26 04:33:35,True
5104772274979303	,P209dkTll,爱还用教？我的猫不会说话 我不知道他喜欢鱼肉罐头还是鸡肉罐头 我就两个都买了 他吃鱼肉的多我就知道他喜欢鱼肉 我以后就买鱼肉就好了 很贵的猫玩具 别的猫都喜欢 我买了 猫不爱玩儿 我就换别的 如果爱人都需要人来教 那可太无聊了 ,,,,,2024-11-26T01:33:35,微博网页版,253,0,52,,,2024-11-26 01:33:35,True
5104726974929320	,P1YY9kGla,太幸福的时候 总会担心幸福还会有多久 ,,,,,2024-11-25T22:33:35,微博网页版,189,3,55,,,2024-11-25 22:33:35,True
5104681676442039	,P1XN5r1RR,不太会聊天 遇见喜欢的人 也只会说 你好结婚 ,,,,,2024-11-25T19:33:35,微博网页版,52,1,1,,,2024-11-25 19:33:35,True
5104636380317333	,P1WC21kyh,得了一种想和人聊但是又不想回消息的贱病 ,,,,,2024-11-25T16:33:35,微博网页版,179,4,26,,,2024-11-25 16:33:35,True
5104604417099618	,P1VMttMVY,转发微博,,,,,2024-11-25T14:26:34,微博网页版,42,0,11,,,2024-11-25 14:26:34,False,7557930775,咸鱼女仆,5102866090692195	,P1cyJ2U4r,如果在相处过程中 你说了一句伤害我的话 那么大概率在此之后 在我往后跟你相处的每一秒 我都会记着这句话 我这个人从来不相信什么刀子嘴豆腐心 从你说出那句伤人的话开始 你的嘴和心都是刀子 ,,,,,2024-11-20T19:19:05,微博网页版,37,0,24,,,2024-11-20 19:19:05
5104591034649223	,P1VqTjvtt,大家都很忙 只是特别爱你的人才会停下来来揣摩你的小心思小情绪 ,,,,,2024-11-25T13:33:24,微博网页版,111,1,20,,,2024-11-25 13:33:24,True
5104545736957893	,P1UfPtc45,我的人生就短短几个字：那咋了 所以呢 能咋滴 弄s我 ,,,,,2024-11-25T10:33:24,微博网页版,72,3,14,,,2024-11-25 10:33:24,True
5104500438205714	,P1T4LyqGe,先把我哄好再跟我耐心讲道理 永远吃这套 ,,,,,2024-11-25T07:33:24,微博网页版,68,0,10,,,2024-11-25 07:33:24,True
5104455139983677	,P1RTHFTd3,我好粘人 我根本做不到不那么粘人 我只有特别粘人和看不见人 两种模式 ,,,,,2024-11-25T04:33:24,微博网页版,159,1,30,,,2024-11-25 04:33:24,True
5104413351347504	,P1QOj5ExW,转发微博,,,,,2024-11-25T01:47:21,,28,0,9,,,2024-11-25 01:47:21,False,7557930775,咸鱼女仆,5103228477768018	,P1lZdwAOC,好像突然有了隔阂 说不出哪里变了 可确实走不近了 ,,,,,2024-11-21T19:19:04,微博网页版,24,0,26,,,2024-11-21 19:19:04
5104409843335771	,P1QIEdZML,共情能力太强的人容易给自己添堵 还是当个傻杯舒服 都是别人努力理解你的所作所为 ,,,,,2024-11-25T01:33:24,微博网页版,71,0,12,,,2024-11-25 01:33:24,True
5104403514394710	,P1Qyrirgq,转发微博,,,,,2024-11-25T01:08:16,微博网页版,25,0,7,,,2024-11-25 01:08:16,False,7557930775,咸鱼女仆,5103590944804938	,P1vpQk9Z0,爱是特权 我爱你 你就是全世界最好的 ,,,,,2024-11-22T19:19:24,微博网页版,31,0,44,,,2024-11-22 19:19:24
5104364543282389	,P1PxAdLTL,我的一天：摆烂23小时59分钟55秒 愧疚5秒 ,,,,,2024-11-24T22:33:24,微博网页版,65,0,15,,,2024-11-24 22:33:24,True
5104319246371544	,P1OmwqJwQ,我的九死一生：累死 困死 冷死 饿死 烦死 气死 笑死 无语死 穷死 ,,,,,2024-11-24T19:33:25,微博网页版,46,2,8,,,2024-11-24 19:33:25,True
5104273947885658	,P1Nbsx5q2,谁说情绪稳定是被爱出来了 是他妈的倒霉习惯了 ,,,,,2024-11-24T16:33:24,微博网页版,339,5,87,,,2024-11-24 16:33:24,True
5104228647045725	,P1M0otyUJ,人类的“永远”大概保质期只有三个月左右 ,,,,,2024-11-24T13:33:24,微博网页版,240,5,36,,,2024-11-24 13:33:24,True
5104183349612273	,P1KPkEkAF,我真的很介意别人答应我的事情却做不到 做这件事情的本身不重要 重要的是“你答应我了” ,,,,,2024-11-24T10:33:24,微博网页版,149,2,30,,,2024-11-24 10:33:24,True
5104138049815892	,P1JEgFbyQ,现在对你不好的人 以后也不会对你好 以为付出就能获得对方的爱和感谢 是一件很傻的事 ,,,,,2024-11-24T07:33:24,微博网页版,87,3,7,,,2024-11-24 07:33:24,True
5104092756312088	,P1Itdqu3S,喜欢那种聊天说到「下次带你去」然后下次真的会带我去的人 ,,,,,2024-11-24T04:33:25,微博网页版,155,0,31,,,2024-11-24 04:33:25,True
5104047455470550	,P1Hi9mX8G,喜欢那种聊天说到「下次带你去」然后下次真的会带我去的人 ,,,,,2024-11-24T01:33:24,微博网页版,262,3,46,,,2024-11-24 01:33:24,True
5104002156989323	,P1G75tkf1,你甚至没有交往过的那个人 在精神上把你搞得一团糟 ,,,,,2024-11-23T22:33:24,微博网页版,128,9,33,,,2024-11-23 22:33:24,True
5103956856934983	,P1EW1t66z,真想和那种有趣搞笑的人谈恋爱 感觉这种没心没肺的 一件烂事儿从他嘴里讲出来都格外新鲜 说话特别虎 特别抽象 思维跳来跳去 每天学奇奇怪怪的语调发语音 笑起来也特别傻杯的 好他妈喜欢 搞笑也是一种天赋 逗笑是最高级最治愈的浪漫 ,,,,,2024-11-23T19:33:24,微博网页版,80,2,11,,,2024-11-23 19:33:24,True
5103911558452821	,P1DKXzsXP,随他妈的便吧 缘分来了就谈 缘分淡了就散 失望都他妈堆积成山了 我还在期待什么呢 天天和解和解 和解你妈呢 日子过的本来就让我喘不过气来 心动一次还他妈的要缓个一年半载 陪伴和真诚这种东西只是说得好听 ,,,,,2024-11-23T16:33:24,微博网页版,362,1,53,,,2024-11-23 16:33:24,True
5103866261539375	,P1CzU6ssD,敷衍回复的冷漠感 还有无数个不爱的细节 真的很让人反感 ,,,,,2024-11-23T13:33:25,微博网页版,46,0,8,,,2024-11-23 13:33:25,True
5103820959125018	,P1BoPChPI,世界上最令人激动的事情是 你原本以为没有机会靠近的人 竟然喜欢你了 ,,,,,2024-11-23T10:33:24,微博网页版,153,11,21,,,2024-11-23 10:33:24,True
5103775662212601	,P1AdM9hB7,你小子怎么和谁都好啊 我不乐意了 ,,,,,2024-11-23T07:33:24,微博网页版,68,0,2,,,2024-11-23 07:33:24,True
5103730361893309	,P1z2I7Wxf,世界上最恶心的就是把问题揽在自己身上 本意是想给对方一个台阶下 结果发现对方真以为是你的问题 ,,,,,2024-11-23T04:33:24,微博网页版,272,8,52,,,2024-11-23 04:33:24,True
5103685065771653	,P1xREodtb,这辈子最他妈讨厌莫名其妙发脾气的人 虽然我就是 ,,,,,2024-11-23T01:33:24,微博网页版,341,5,100,,,2024-11-23 01:33:24,True
5103639773315975	,P1wGBdUDt,好想一天24h骚扰喜欢的人 没话说了就问在干嘛 ,,,,,2024-11-22T22:33:25,微博网页版,153,11,22,,,2024-11-22 22:33:25,True
5103594468020752	,P1vvwxEyY,原来女孩子一旦发现自己不是唯一的时候 真的会全身而退 ,,,,,2024-11-22T19:33:24,微博网页版,72,2,3,,,2024-11-22 19:33:24,True
5103549172155868	,P1ukt92Q4,你挺悲观的 但是不彻底 所以才拧巴 ,,,,,2024-11-22T16:33:24,微博网页版,124,3,16,,,2024-11-22 16:33:24,True
5103503873672412	,P1t9pfpms,第一眼就喜欢的人 多半这辈子都和你没啥关系 ,,,,,2024-11-22T13:33:24,微博网页版,95,14,19,,,2024-11-22 13:33:24,True
5103458492877279	,P1rYdc4vJ,我现在不管遇到什么困难都只能像一个绝望老实的农村人一样 呆愣愣的站在原地 半天只能蹦出一句“为啥呀” ,,,,,2024-11-22T10:33:05,微博网页版,300,9,97,,,2024-11-22 10:33:05,True
5103413190461003	,P1qN91VVx,我没有上帝视角 我就是觉得你没回我的时候你在陪别人 ,,,,,2024-11-22T07:33:04,微博网页版,106,7,12,,,2024-11-22 07:33:04,True
5103367890403828	,P1pC51H3m,我始终觉得 人长了嘴就是要把误会说清楚 沟通就是解决矛盾最直接的方式 我们都应该去学会表达自己的情绪 能够坦然的说出自己的不开心 也能够大方的表达自己的爱意 爱不应该是用沉默去制裁对方 因为放弃沟通 从某种程度上来讲 就是在放弃对方 ,,,,,2024-11-22T04:33:04,微博网页版,97,3,15,,,2024-11-22 04:33:04,True
5103322594543354	,P1or1j3VU,我的心态早已发生改变 我不需要有人来爱我了 只需要这个b世界别再来伤害我就好了 ,,,,,2024-11-22T01:33:04,微博网页版,187,1,47,,,2024-11-22 01:33:04,True
5103277297372647	,P1nfXuVXF,因为你很好 所以老天奖励你一个简简单单的男孩子 他没有灯红酒绿 没有爱慕虛荣 他很帅 很可爱也有点笨笨傻傻的 总喜欢粘着你 ,,,,,2024-11-21T22:33:04,微博网页版,113,13,12,,,2024-11-21 22:33:04,True
5103274025812105	,P1naGonZD,转发微博,,,,,2024-11-21T22:20:04,,31,0,13,,,2024-11-21 22:20:04,False,7557930775,咸鱼女仆,5100854590308738	,P0men1ijE,在及时行乐和把握当下中选择了个及把 ,,,,,2024-11-15T06:06:06,微博网页版,30,0,30,,,2024-11-15 06:06:06
5103232000463702	,P1m4U1WD4,"每天一遍：
《不主动就是不喜欢！》 
《不要为了谈恋爱而谈恋爱！》
《不要把聊天当恋爱！》
《不回应就是不喜欢！》 
《不联系就是不喜欢！》 
《不表态就是不喜欢！》 ",,,,,2024-11-21T19:33:05,微博网页版,197,11,19,,,2024-11-21 19:33:05,True
5103186700665010	,P1kTQ2MZY,"我的语言表达能力：
喜欢：啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
崩溃：啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊
看到可爱的：啊啊啊啊啊啊啊啊啊啊啊啊
看到美丽的：啊啊啊啊啊啊啊啊啊啊啊啊
看到脏了眼的：啊啊啊啊啊啊啊啊啊啊啊 ",,,,,2024-11-21T16:33:04,微博网页版,215,4,120,,,2024-11-21 16:33:04,True
5103149712673231	,P1jWbbdqD,转发微博,,,,,2024-11-21T14:06:06,微博网页版,21,0,4,,,2024-11-21 14:06:06,False,7557930775,咸鱼女仆,5102443304059970	,P11yOh2bo,我需要的一定是一个有耐心还疼我的人 而不是那些内耗我的坏小子 ,,,,,2024-11-19T15:19:05,微博网页版,23,2,11,,,2024-11-19 15:19:05
5103141400352435	,P1jIM1tGr,还是得瘦 瘦下来的时候你伤心都是一种破碎感很想好好保护 胖的时候伤心就像一头悲伤的老母猪 高压锅炖两小时就老实了 ,,,,,2024-11-21T13:33:04,微博网页版,157,1,34,,,2024-11-21 13:33:04,True
5103125643919479	,P1jjmgrDp,转发微博,,,,,2024-11-21T12:30:27,,22,0,2,,,2024-11-21 12:30:27,False,7557930775,咸鱼女仆,5102745293685473	,P19pTfsL7,真正的道歉是回报或补偿 语言上的道歉不过是苦肉计 不值得被原谅 ,,,,,2024-11-20T11:19:05,微博网页版,32,1,14,,,2024-11-20 11:19:05
5103096101345133	,P1ixI5DVH,希望你们在谈恋爱的时候 能碰到一个愿意跟你认认真真吵架的人 再多疑惑和误解都没关系 两个人坐下来把心底的不爽都说清楚 吵完架认真的拥抱然后一起去吃早餐 ,,,,,2024-11-21T10:33:04,微博网页版,53,2,6,,,2024-11-21 10:33:04,True
5103050806526161	,P1hmErnKF,我只是一个虚荣心很重的小孩 别人夸我一句我能回味一个星期 别人骂我一句我会恨他一辈子 ,,,,,2024-11-21T07:33:04,微博网页版,204,0,50,,,2024-11-21 07:33:04,True
5103005509091602	,P1gbAC98K,我经常冷漠的原因是 怕自己热情起来掌握不好度 ,,,,,2024-11-21T04:33:05,微博网页版,63,1,14,,,2024-11-21 04:33:05,True
5102960207987847	,P1f0wxw0f,其实还挺喜欢别人把我晒在公共平台的 有种我很拿得出手的感觉 能更切身感受到确实有人是在很认真地肯定我 ,,,,,2024-11-21T01:33:04,微博网页版,129,0,23,,,2024-11-21 01:33:04,True
5102914906888964	,P1dPssU8k,听到类似“不准跟别人玩”“只能喜欢我一个”“你只能属于我”这种话我会很爽，说给我听，我就喜欢这个 ,,,,,2024-11-20T22:33:04,微博网页版,124,2,12,,,2024-11-20 22:33:04,True
5102869615215097	,P1cEplSGt,真正的释怀是不再窥探对方的生活 ,,,,,2024-11-20T19:33:05,微博网页版,198,10,20,,,2024-11-20 19:33:05,True
5102824315420698	,P1btlmKaC,我真的永远热爱那种一觉醒来 点开手机聊天软件全是喜欢的人发来的碎碎念的感觉 无论是吐槽生活 转载一首歌曲还是跟我分享生活中的乐趣 我都会觉得世间的一端有那么一个人在牵挂着我 我是被需要的 ,,,,,2024-11-20T16:33:04,微博网页版,73,3,17,,,2024-11-20 16:33:04,True
5102790166971924	,P1aAgtfIo,转发微博,,,,,2024-11-20T14:17:24,,44,0,9,,,2024-11-20 14:17:24,False,7557930775,咸鱼女仆,5102141316270475	,P0THJqjeH,爱 就是没有理由的心疼和不设前提的宽容 ,,,,,2024-11-18T19:19:05,微博网页版,36,0,22,,,2024-11-18 19:19:05
5102779016152623	,P1aihpOzR,我不介意我真心真意对人 但是我介意自己看起来像个大傻逼 ,,,,,2024-11-20T13:33:05,微博网页版,115,1,35,,,2024-11-20 13:33:05,True
5102767981203706	,P1a0u538C,转发微博,,,,,2024-11-20T12:49:14,,21,0,7,,,2024-11-20 12:49:14,False,7557930775,咸鱼女仆,5102564100801314	,P14HE3msq,人过得很好的时候 就会原谅很多事 ,,,,,2024-11-19T23:19:05,微博网页版,35,0,15,,,2024-11-19 23:19:05
5102733717930226	,P197dxh0S,温良一生 换来了无数人对我蹬鼻子上脸 ,,,,,2024-11-20T10:33:04,微博网页版,229,5,95,,,2024-11-20 10:33:04,True
5102688419184844	,P17W9CxoE,我希望谈一个吃醋了会掐我脖子往死里亲的 而不是什么都不说宁愿把自己憋死 ,,,,,2024-11-20T07:33:05,微博网页版,180,8,20,,,2024-11-20 07:33:05,True
5102643121487897	,P16L66f4l,很后悔 对一些傻逼倾诉我的真心 ,,,,,2024-11-20T04:33:04,微博网页版,90,2,25,,,2024-11-20 04:33:04,True
5102597820383412	,P15A21BK4,任何事情说出来都有可能被原谅 但别说谎 ,,,,,2024-11-20T01:33:05,微博网页版,147,5,15,,,2024-11-20 01:33:05,True
5102552521904860	,P14oY7Zxy,事实上，人确实就是留不住任何关系，就算你努力去维持了，也会因为各种各样的原因渐行渐远，生活就是这样，所以珍惜每一分钟在一起的时间，不要想着去抓住谁，你能抓住个鸡毛  ,,,,,2024-11-19T22:33:05,微博网页版,260,4,55,,,2024-11-19 22:33:05,True
5102507225252825	,P13dUm2uZ,一路走来真的遇到了很多对不起我的人 ,,,,,2024-11-19T19:33:05,微博网页版,241,5,61,,,2024-11-19 19:33:05,True
5102461927294640	,P122QuBFu,我必须靠不停地疯狂爱上什么东西来维持生命力 ,,,,,2024-11-19T16:33:05,微博网页版,221,3,85,,,2024-11-19 16:33:05,True
5102416626451386	,P10RMr4iC,我说累 你非说有人比我更累 他妈的谁在乎谁比谁更累啊 我就是很累 我不想累 ,,,,,2024-11-19T13:33:05,微博网页版,202,7,48,,,2024-11-19 13:33:05,True
5102371327707247	,P0ZGIwl0r,有人教我不知道的事情 却不让我觉得自己很笨 喜欢这样的人 ,,,,,2024-11-19T10:33:05,微博网页版,85,1,14,,,2024-11-19 10:33:05,True
5102326029485774	,P0YvEDNGm,感觉我的人生有点像一刀捅进了胳肢窝 又痛又想笑 ,,,,,2024-11-19T07:33:05,微博网页版,62,0,14,,,2024-11-19 07:33:05,True
5102280732573868	,P0XkBaNA0,原来还真会有人幻想跟好久不联系的人怎样重逢 ,,,,,2024-11-19T04:33:05,微博网页版,110,11,16,,,2024-11-19 04:33:05,True
5102235432518134	,P0W9xaz54,我现在才知道爱一个人把精力和情绪都放在上面 有严重的分离焦虑原来是精神病的表现 ,,,,,2024-11-19T01:33:05,微博网页版,183,5,39,,,2024-11-19 01:33:05,True
