id,bid,正文,头条文章url,原始图片url,视频url,位置,日期,工具,点赞数,评论数,转发数,话题,@用户,完整日期,是否原创,源用户id,源用户昵称,源微博id,源微博bid,源微博正文,源微博头条文章url,源微博原始图片url,源微博视频url,源微博位置,源微博日期,源微博工具,源微博点赞数,源微博评论数,源微博转发数,源微博话题,源微博@用户,源微博完整日期
5104406742174134	,P1QDE97AG,"不会真的有人觉得aespa美貌是真的吧难道不是通稿yx出来的我也没说什么别计较😂😂//@折木奉太郎啊:有的人始终不肯放弃对颜值的营销，不过这也是最后一张底牌了，能理解
竭尽全力吧。",,,,,2024-11-25T01:21:05,🎀iPhone客户端,1,0,6,,折木奉太郎啊,2024-11-25 01:21:05,False,5273937341,泡菜那些事,5103179173463081	,P1kHHewU9,"🔥韩网热帖评论翻译🔥
张元英车银优
韩网原帖帖主称：张元英 车银优 这两位要是能搭档主持年末舞台就好了 或者为大家献上一个合作舞台
cr.pann.nate ",,"https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4coztcj30xc13lwmu.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4gqnl5j30dc0900tf.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4gw6lrj30tz0u042s.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4h0z52j30tz15on48.jpg,https://wx1.sinaimg.cn/large/005KUU1vly1hvtx4kv1esj323u1kw1kx.jpg,https://wx2.sinaimg.cn/large/005KUU1vly1hvtx4mxgngj311y1gs7fy.jpg,https://wx3.sinaimg.cn/large/005KUU1vly1hvtx4tq60gj30dc0na0ub.jpg,https://wx4.sinaimg.cn/large/005KUU1vly1hvtx4uw19gj30rs1crdrc.jpg,https://wx2.sinaimg.cn/large/005KUU1vly1hvtx4uvjkfj30rs1crdpn.jpg",,,2024-11-21T16:03:10,微博网页版,1781,90,50,,,2024-11-21 16:03:10
5104405860843658	,P1QCe3xto,//@事故逼:转发,,,,,2024-11-25T01:17:34,🎀iPhone客户端,1,0,0,,事故逼,2024-11-25 01:17:34,False,7765887767,钟画小子,5104333697320749	,P1OJPuIsB,不要说冬天来了，春天还会远吗，痛苦可以是寒冷，也可以是温暖，你和我都没有抵御自然界的能力 ,,,,,2024-11-24T20:30:50,微博小程序,18,0,13,,,2024-11-24 20:30:50
5104405393441096	,P1QBterby,我不行了//@眉性恋:我不行了//@冒充小咪:卧槽尼玛//@荷花机械糕:桃宝总给我推这种冬季名媛套装//@速冻超幸运芝士奶盖开心果可颂猪:好难受,,,,,2024-11-25T01:15:44,🎀iPhone客户端,1,0,1,,"眉性恋,冒充小咪,荷花机械糕,速冻超幸运芝士奶盖开心果可颂猪",2024-11-25 01:15:44,False,5333327107,香草麻麻鸡,5104358716346791	,P1PobqD5B,谁给鼻儿在直播间买的衣服 ,,"https://wx3.sinaimg.cn/large/005OW60Xgy1hvxom3hyzjj30im0ouwhj.jpg,https://wx2.sinaimg.cn/large/005OW60Xgy1hvxom2qi9rj30wr1u6gx6.jpg",,,2024-11-24T22:10:15,iPhone,27,8,64,,,2024-11-24 22:10:15
5104402740281425	,P1Qxc1bd7,//@县城痷陵容:转发微博,,,,,2024-11-25T01:05:10,🎀iPhone客户端,3,0,3,,县城痷陵容,2024-11-25 01:05:10,False,6994343488,_i_know_the_end_,5104399821835511	,P1Qsu7Hv1,接受不了自己还要这样丑丑的活几十年，要么变好看要么不活了 ,,,,,2024-11-25T00:53:35,,26,2,16,,,2024-11-25 00:53:35
5104400297100288	,P1QtftN6M,我尼玛看得我笑的我肚子疼 ,,"https://wx2.sinaimg.cn/large/008Bkngogy1hvxtd2jax8j30u01t2n2u.jpg,https://wx1.sinaimg.cn/large/008Bkngogy1hvxtd36dptj30u01t2wiy.jpg,https://wx4.sinaimg.cn/large/008Bkngogy1hvxtd4ticcj30u01t2ags.jpg,https://wx2.sinaimg.cn/large/008Bkngogy1hvxtd5ufflj30u01t2q8x.jpg,https://wx3.sinaimg.cn/large/008Bkngogy1hvxtd0lgzwj30u01t2gto.jpg,https://wx1.sinaimg.cn/large/008Bkngogy1hvxtdjqqz4j30u01t2wl5.jpg,https://wx1.sinaimg.cn/large/008Bkngogy1hvxtdoi2grj30u01t2tfk.jpg,https://wx3.sinaimg.cn/large/008Bkngogy1hvxtdzq17pj30u01t2q83.jpg",,,2024-11-25T00:55:28,🎀iPhone客户端,4,0,8,,,2024-11-25 00:55:28,True
5104398533658398	,P1QqpflIq,这太容易被ltp的人盯上了救命,,,,,2024-11-25T00:48:28,🎀iPhone客户端,1,0,0,,,2024-11-25 00:48:28,False,6175568347,琉璃风球,5104381541746547	,P1PZ07km7,"241125 WVS更新 📨
银发王子😎✌️ ",,"https://wx2.sinaimg.cn/large/006JW3r5ly1hvxr8gji1fj31jj221b29.jpg,https://wx1.sinaimg.cn/large/006JW3r5ly1hvxr8d0cdnj31sc2ds1kx.jpg,https://wx2.sinaimg.cn/large/006JW3r5ly1hvxr8eukaij31sc2ds1kx.jpg,https://wx1.sinaimg.cn/large/006JW3r5ly1hvxr89v14yj31sc2ds1kx.jpg",,,2024-11-24T23:40:57,,111,3,69,,,2024-11-24 23:40:57
5104398227213788	,P1QpUugDq,之前还有一点幽默感现在连仅存的幽默感都没了 ,,,,,2024-11-25T00:47:15,🎀iPhone客户端,2,1,0,,,2024-11-25 00:47:15,True
5104398093255163	,P1QpHdEOD,你们一定要点开看看老子不行了 ,,"https://wx2.sinaimg.cn/large/008Bkngogy1hvxt4rwmbwj30u01t2n2u.jpg,https://wx3.sinaimg.cn/large/008Bkngogy1hvxt4tsqghj30u01t2wiy.jpg,https://wx4.sinaimg.cn/large/008Bkngogy1hvxt4o9kwsj30u01t2ags.jpg,https://wx1.sinaimg.cn/large/008Bkngogy1hvxt4ufqdvj30u01t2wjb.jpg,https://wx4.sinaimg.cn/large/008Bkngogy1hvxt4vj2jlj30u01t2q8x.jpg",,,2024-11-25T00:46:43,🎀iPhone客户端,2,0,0,,,2024-11-25 00:46:43,True
5104393573631356	,P1QipfeGg,我,,,,,2024-11-25T00:28:45,🎀iPhone客户端,2,0,2,,,2024-11-25 00:28:45,False,7361089764,母同,5104368536261922	,P1PE1qh0K,我对老公 ,,https://wx2.sinaimg.cn/large/0082anIgly1hvxpqln8hhj30sg0l8ad3.jpg,,,2024-11-24T22:49:16,小猪iPhone 15 Pro Max,5,4,3,,,2024-11-24 22:49:16
5104380880357558	,P1PXW1v14,你们有没有看第一眼就讨厌的人反正我有很多 ,,,,,2024-11-24T23:38:19,🎀iPhone客户端,30,4,274,,,2024-11-24 23:38:19,True
